logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B
-0.184376508	-0.340862594	-0.027890423	6.681384834	-2.336443489	0.021383248	0.978201495	-3.777957908
-0.012772755	-0.258621663	0.233076152	6.332344246	-0.103024788	0.918141482	0.988991241	-4.855043751
-0.009515561	-0.181371479	0.162340357	6.6582283	-0.109798228	0.912780759	0.988991241	-4.854746915
-0.004005853	-0.274932182	0.266920476	6.661903153	-0.029320353	0.976665226	0.992074906	-4.857052505
-0.033511118	-0.333934768	0.266912532	6.239102378	-0.221197504	0.825371897	0.980022751	-4.8471565
-0.025698071	-0.169181868	0.117785725	6.627728391	-0.355159217	0.723188804	0.978201495	-4.831276363
0.125317819	-0.075818567	0.326454205	6.405333783	1.235513821	0.219419997	0.978201495	-4.546472935
-0.052094361	-0.217738604	0.113549881	6.623422414	-0.623648377	0.534222518	0.978201495	-4.777365129
0.116649303	-0.091827698	0.325126303	6.442795387	1.109556496	0.269746477	0.978201495	-4.6060443
0.052369017	-0.203839317	0.308577351	6.353566003	0.405327988	0.68606814	0.978201495	-4.823436205
0.12679669	-0.097503519	0.351096899	6.407031145	1.120994962	0.264869048	0.978201495	-4.600888164
0.0851717	-0.101916412	0.272259812	6.492924811	0.902764653	0.368734746	0.978201495	-4.69042229
-0.052323379	-0.354120862	0.249474105	6.669883831	-0.343799775	0.731690228	0.978201495	-4.832908517
0.043828222	-0.297102606	0.384759049	6.204747633	0.254925336	0.799283654	0.978201495	-4.8438521
-0.131274302	-0.335118598	0.072569994	6.496968777	-1.277046106	0.204426742	0.978201495	-4.525490856
-0.073280915	-0.286051762	0.139489931	6.634646937	-0.682974025	0.496140238	0.978201495	-4.761504496
-0.050447913	-0.242077747	0.141181922	6.523271121	-0.522042064	0.602749984	0.978201495	-4.801218946
-0.031398836	-0.26271056	0.199912888	6.635513957	-0.269179094	0.788324599	0.978201495	-4.84231517
-0.074093125	-0.269348965	0.121162716	6.59348378	-0.752487514	0.453455938	0.978201495	-4.741115205
-0.018991066	-0.183891834	0.145909703	6.658178519	-0.228376852	0.819801241	0.98001219	-4.846492276
-0.029443117	-0.209903879	0.151017644	6.671588246	-0.323538839	0.746936188	0.978201495	-4.835688417
0.056515757	-0.108769748	0.221801263	6.660371481	0.678047631	0.499245696	0.978201495	-4.762875655
-0.063557606	-0.267916499	0.140801286	6.554008789	-0.616736162	0.538755082	0.978201495	-4.77912057
0.022330237	-0.146694226	0.191354701	6.660397343	0.26198064	0.793853996	0.978201495	-4.84310178
-0.034747428	-0.196040371	0.126545515	6.685340226	-0.427201452	0.670114811	0.978201495	-4.819695704
-0.065361929	-0.255603109	0.124879252	6.657664726	-0.681311546	0.497187047	0.978201495	-4.761968306
0.088906959	-0.142814575	0.320628492	6.605808194	0.760842533	0.448470906	0.978201495	-4.738533831
0.029395415	-0.138593748	0.197384578	6.617599079	0.346995429	0.729295162	0.978201495	-4.8324547
0.082906525	-0.121421743	0.287234794	6.742467776	0.804610472	0.422878061	0.978201495	-4.724554136
0.015857009	-0.151135704	0.182849721	6.533519184	0.188299503	0.851008413	0.988963134	-4.849929203
0.00390281	-0.186819213	0.194624833	6.704254431	0.040579058	0.967709195	0.992074906	-4.85689043
-0.047072301	-0.212444397	0.118299795	6.738508791	-0.564454084	0.573659217	0.978201495	-4.79177138
0.04744672	-0.113626124	0.208519564	6.748441136	0.584129697	0.560396588	0.978201495	-4.787140472
-0.058347245	-0.230491673	0.113797183	6.515188936	-0.672129269	0.502990268	0.978201495	-4.764509965
-0.020992594	-0.200640957	0.158655769	6.638292905	-0.23172253	0.817208366	0.98001219	-4.846175504
-0.005792308	-0.169140209	0.157555593	6.695821437	-0.070317516	0.944075831	0.98978507	-4.85621126
-0.11745019	-0.359484316	0.124583935	6.696216256	-0.962282403	0.338137434	0.978201495	-4.667862286
-0.00702102	-0.161035977	0.146993938	6.666484499	-0.090398812	0.928143989	0.989781317	-4.855546643
0.101401475	-0.067182782	0.269985733	6.655824872	1.192758937	0.235675058	0.978201495	-4.567380921
0.086370771	-0.115690076	0.288431619	6.644441833	0.847637281	0.398584441	0.978201495	-4.71006459
-0.009608697	-0.192577784	0.173360389	6.611257182	-0.104138717	0.917259616	0.988991241	-4.854996232
0.004592436	-0.241119765	0.250304637	6.469257749	0.037063107	0.97050566	0.992074906	-4.85694665
0.000606316	-0.162956135	0.164168767	6.59051607	0.007350907	0.994148945	0.996620353	-4.857218427
0.062611005	-0.260494886	0.385716896	6.604577915	0.384265345	0.701565518	0.978201495	-4.8268532
-0.017495126	-0.184373138	0.149382887	6.650094525	-0.207894679	0.835717337	0.988963134	-4.848331267
0.093885989	-0.078810211	0.26658219	6.693692605	1.078061225	0.283497909	0.978201495	-4.619978163
-0.024089724	-0.179070828	0.130891381	6.69168046	-0.308232541	0.758521244	0.978201495	-4.83767694
0.007702712	-0.187527275	0.2029327	6.677544802	0.078238872	0.937788214	0.98978507	-4.855968925
0.115215947	-0.161978601	0.392410496	6.75935926	0.824239327	0.411687893	0.978201495	-4.718035667
-0.041339615	-0.204410713	0.121731483	6.745108065	-0.502706909	0.616232088	0.978201495	-4.80528325
-0.06781774	-0.216745665	0.081110185	6.61547609	-0.903010083	0.368605087	0.978201495	-4.690332141
-0.011758922	-0.204924789	0.181406945	6.684740569	-0.120715361	0.904149154	0.988991241	-4.854228736
-0.050566946	-0.248045879	0.146911988	6.616160296	-0.507775065	0.612685161	0.978201495	-4.804232624
0.006400588	-0.174934267	0.187735443	6.637009925	0.069994513	0.944332294	0.98978507	-4.856220594
-0.007916114	-0.190162395	0.174330166	6.685164687	-0.08613483	0.93152467	0.989781317	-4.855701651
-0.134171514	-0.350066751	0.081723723	6.608054955	-1.232374438	0.220585064	0.978201495	-4.548032069
-0.087685008	-0.279198011	0.103827996	6.69896766	-0.90793028	0.366011865	0.978201495	-4.68851987
-0.068157674	-0.3147247	0.178409353	6.951476307	-0.548157278	0.584757345	0.978201495	-4.795488069
-0.065855223	-0.247989801	0.116279354	6.635462486	-0.717006753	0.474975432	0.978201495	-4.751765085
-0.1852096	-0.483218286	0.112799085	6.491664138	-1.232423568	0.220566797	0.978201495	-4.548007699
-0.25743094	-0.559745587	0.044883707	6.426208572	-1.688600744	0.09428909	0.978201495	-4.282510839
-0.105643869	-0.277323648	0.066035911	6.749628825	-1.220254932	0.225124993	0.978201495	-4.554015545
-0.004378977	-0.135562667	0.126804714	6.582235143	-0.066193934	0.94735037	0.990114989	-4.856327185
0.115226185	-0.157098597	0.387550968	6.467757317	0.839053091	0.403361945	0.978201495	-4.71301436
0.117505165	-0.166239707	0.401250038	6.529865036	0.821210244	0.413403015	0.978201495	-4.719051626
0.114970719	-0.237634925	0.467576362	6.165329822	0.646581702	0.519325571	0.978201495	-4.771402505
0.050521054	-0.166283611	0.267325718	6.555636838	0.462092798	0.64497896	0.978201495	-4.813324632
-0.043748483	-0.245177738	0.157680773	6.496557787	-0.430691072	0.667583339	0.978201495	-4.819080876
0.116347596	-0.068263447	0.300958638	6.748948836	1.249755799	0.214190874	0.978201495	-4.539352343
0.038962758	-0.163593254	0.241518769	6.543404542	0.381443284	0.703651696	0.978201495	-4.827297238
-0.144040658	-0.314240784	0.026159469	6.709553162	-1.678226753	0.096302218	0.978201495	-4.2894025
0.043400955	-0.113430668	0.200232578	6.512751431	0.548770902	0.584337638	0.978201495	-4.795350079
0.012558738	-0.201051859	0.226169334	6.670803713	0.116586595	0.907412259	0.988991241	-4.854430476
-0.006624811	-0.230968614	0.217718992	6.610164598	-0.058557814	0.95341656	0.990433019	-4.856523366
0.006855972	-0.17693518	0.190647125	6.626903861	0.073972427	0.941174264	0.98978507	-4.856102657
0.061950741	-0.152293432	0.276194914	6.628618631	0.573406892	0.567605755	0.978201495	-4.789683696
0.058847416	-0.158167259	0.275862092	6.667472902	0.537729321	0.591911515	0.978201495	-4.797809691
0.032779486	-0.190545172	0.256104144	6.591989405	0.291065599	0.771580215	0.978201495	-4.839792876
0.031558821	-0.141462051	0.204579693	6.60504111	0.361699325	0.718309773	0.978201495	-4.830312692
0.042573144	-0.15619018	0.241336468	6.577159597	0.424741693	0.67190148	0.978201495	-4.820126094
0.0020353	-0.164586156	0.168656755	6.677685088	0.024222717	0.980721324	0.992283226	-4.857108717
-0.022510056	-0.194834484	0.149814373	6.67653797	-0.259033032	0.796121216	0.978201495	-4.843417739
0.005854035	-0.164935558	0.176643628	6.621883371	0.067970323	0.945939625	0.990114989	-4.856278105
0.187259729	-0.073112482	0.44763194	6.574759609	1.426182761	0.156807301	0.978201495	-4.444739028
-0.05997851	-0.255817621	0.1358606	6.492833698	-0.607325714	0.544957103	0.978201495	-4.78147938
0.127283901	-0.078895336	0.333463137	6.563893321	1.224204498	0.223638119	0.978201495	-4.55207182
-0.07021986	-0.214001225	0.073561506	6.662770125	-0.968462428	0.33505791	0.978201495	-4.665439513
-0.003032974	-0.210568375	0.204502427	6.543987518	-0.028980234	0.976935835	0.992074906	-4.857056589
-0.059409048	-0.27411989	0.155301794	6.648116349	-0.548686203	0.584395562	0.978201495	-4.795369135
0.063024403	-0.147200752	0.273249557	6.589056018	0.594496743	0.553469666	0.978201495	-4.784637296
0.071832578	-0.117623147	0.261288303	6.675797544	0.751863744	0.453829379	0.978201495	-4.741306802
-0.00031801	-0.17714597	0.17650995	6.619276415	-0.00356628	0.997161351	0.997845275	-4.857226937
-0.000655992	-0.139118575	0.137806591	6.716361328	-0.009394881	0.992522058	0.996620353	-4.857211378
0.077303679	-0.108456232	0.26306359	6.664645533	0.825227304	0.411129409	0.978201495	-4.717703505
0.040810498	-0.111230267	0.192851264	6.684422191	0.532276479	0.595668637	0.978201495	-4.799006083
0.093861684	-0.182905331	0.3706287	6.146596257	0.672511066	0.50274825	0.978201495	-4.764404961
0.048261751	-0.137411897	0.233935399	6.624175538	0.515440126	0.607338268	0.978201495	-4.802623797
0.107484658	-0.105131582	0.320100897	6.552901997	1.002479424	0.318436375	0.978201495	-4.651834244
0.132417217	-0.095276652	0.360111086	6.435167112	1.153236933	0.251453907	0.978201495	-4.586080866
0.085489691	-0.099641159	0.27062054	6.47960077	0.915715095	0.361932481	0.978201495	-4.685632855
-0.066184591	-0.281438145	0.149068962	6.697576873	-0.609722168	0.543374296	0.978201495	-4.780882091
0.127247335	-0.060728064	0.315222734	6.611038282	1.342372675	0.182394987	0.978201495	-4.491155735
0.055889639	-0.131555764	0.243335041	6.548671967	0.591264672	0.555624658	0.978201495	-4.78542237
-0.044381528	-0.288146773	0.199383718	6.446950973	-0.361040467	0.718800768	0.978201495	-4.830410566
-0.043434018	-0.265556964	0.178688929	6.497185682	-0.3877591	0.698985956	0.978201495	-4.82629896
0.074513414	-0.747423386	0.896450213	5.695408275	0.179771755	0.857681185	0.988991241	-4.85057531
0.105476196	-0.750816459	0.96176885	5.559620547	0.244262985	0.807507874	0.978201495	-4.844947233
0.144152279	-0.109927723	0.39823228	6.524524994	1.125061986	0.263149793	0.978201495	-4.599042605
0.169499451	-0.087340543	0.426339444	6.626896923	1.308672774	0.193526682	0.978201495	-4.509070937
-0.061716151	-0.948398208	0.824965905	5.397026848	-0.13802455	0.890487615	0.988991241	-4.853306607
-0.110892119	-0.298974856	0.077190618	6.52253452	-1.169168667	0.245005567	0.978201495	-4.578615378
0.120179005	-0.140685775	0.381043786	6.287605949	0.913563162	0.363057232	0.978201495	-4.686433307
0.066593692	-0.155205142	0.288392526	6.562236873	0.595386878	0.552876897	0.978201495	-4.784420338
0.167031012	-0.130575194	0.464637218	6.46485248	1.112962551	0.268287624	0.978201495	-4.604514268
0.101082104	-0.529482617	0.731646824	5.22589353	0.317884993	0.751208887	0.978201495	-4.836434126
-0.105443119	-0.531440612	0.320554375	6.568945209	-0.49083624	0.62457527	0.978201495	-4.807703096
-0.020579028	-0.229033249	0.187875193	6.68189402	-0.195767046	0.845174085	0.988963134	-4.849338862
-0.112233939	-0.383158148	0.158690269	6.796229514	-0.821489118	0.413244932	0.978201495	-4.718958244
-0.028861189	-0.292229629	0.234507251	6.634322136	-0.217308098	0.828393544	0.98182468	-4.847507496
-0.470762393	-0.823424626	-0.11810016	6.646330151	-2.647087098	0.009379853	0.978201495	-3.487422713
0.209700964	-0.118150626	0.537552554	6.369514183	1.268377576	0.207491987	0.978201495	-4.529924716
-0.194536828	-0.395009924	0.005936267	6.774366245	-1.924292806	0.057047955	0.978201495	-4.115598002
0.030249784	-0.143240985	0.203740554	6.618580788	0.34575728	0.730222809	0.978201495	-4.832631027
0.138370903	-0.096073986	0.372815793	6.2924515	1.170386836	0.244517404	0.978201495	-4.578040512
-0.078771835	-0.269366669	0.111822999	6.657717454	-0.819568507	0.414334388	0.978201495	-4.719600736
0.157430647	-0.086551799	0.401413092	6.477638755	1.27954664	0.203548779	0.978201495	-4.524206523
0.05601667	-0.146699671	0.258733011	6.644337123	0.54796643	0.584887911	0.978201495	-4.795530955
0.009962472	-0.207065859	0.226990804	6.640035832	0.091028235	0.927645063	0.989781317	-4.855523128
0.030120347	-0.235115094	0.295355787	6.545857614	0.225192454	0.822270984	0.98001219	-4.846789506
0.14555361	-0.131470055	0.422577275	6.477044248	1.04191318	0.299865354	0.978201495	-4.63549306
0.178528383	-0.09090905	0.447965815	6.568569678	1.313937661	0.191754983	0.978201495	-4.506300514
0.109348859	-0.105305417	0.324003135	6.532140219	1.010183183	0.314749529	0.978201495	-4.648689835
-0.064636474	-0.53787956	0.408606612	6.093428283	-0.270843739	0.787047452	0.978201495	-4.842130238
-0.011590931	-0.214623822	0.191441959	6.356148482	-0.113208064	0.91008361	0.988991241	-4.854590337
-0.114857646	-0.325097433	0.095382141	6.615213246	-1.083354088	0.281153869	0.978201495	-4.617663581
-0.356155642	-0.622628056	-0.089683227	6.592380417	-2.650409579	0.009293979	0.978201495	-3.484156947
0.165926522	-0.066177631	0.398030676	6.476317831	1.417615067	0.159289102	0.978201495	-4.449605436
0.244376947	-0.01060278	0.499356674	6.521436156	1.900553091	0.06012651	0.978201495	-4.133295748
0.01715415	-0.232393587	0.266701887	6.524858248	0.136314164	0.891836163	0.988991241	-4.853403216
0.101949821	-0.128295457	0.3321951	6.528976358	0.878053865	0.381936329	0.978201495	-4.699376356
0.083151731	-0.176281106	0.342584568	6.602927364	0.635582265	0.526443311	0.978201495	-4.774288876
0.149724001	-0.052463359	0.35191136	6.352780548	1.468462446	0.144993576	0.978201495	-4.420321948
-0.150509857	-0.43542458	0.134404866	6.672679979	-1.047551717	0.297271032	0.978201495	-4.633106633
0.137290715	-0.037012853	0.311594283	6.535997138	1.56192549	0.121340203	0.978201495	-4.363986464
0.232777117	-0.045971511	0.511525746	6.293914689	1.65597192	0.100738623	0.978201495	-4.304055526
-0.091532858	-0.271160591	0.088094874	6.655643136	-1.010483111	0.314606569	0.978201495	-4.648566943
-0.014767467	-0.284383231	0.254848297	6.499262882	-0.108614085	0.913717645	0.988991241	-4.854800171
0.053502742	-0.167078398	0.274083883	6.600280204	0.480986721	0.631535225	0.978201495	-4.809667355
0.094424523	-0.094442801	0.283291847	6.682470856	0.991410227	0.323783884	0.978201495	-4.656311443
-0.053606742	-0.393866485	0.286653	6.403706764	-0.312416721	0.755348722	0.978201495	-4.837142892
-0.025156488	-0.23841675	0.188103775	6.550175406	-0.233918995	0.815507222	0.98001219	-4.845965039
0.074080625	-0.222548216	0.370709466	6.196232534	0.495241109	0.621473574	0.978201495	-4.806811857
0.068959229	-0.390032658	0.527951116	6.005321492	0.297929022	0.766351062	0.978201495	-4.83896142
0.336998742	0.064043109	0.609954375	6.526290007	2.448283134	0.016025268	0.978201495	-3.676788913
0.091038395	-0.176764801	0.358841591	6.556649114	0.674115417	0.501731948	0.978201495	-4.76396308
0.190294642	0.014006594	0.36658269	6.444583966	2.140568424	0.034643452	0.978201495	-3.945474298
0.23172255	-0.074084989	0.537530089	6.059419737	1.502607433	0.135967489	0.978201495	-4.40011615
-0.115616292	-0.506307185	0.2750746	6.41503781	-0.586828466	0.558589262	0.978201495	-4.786493035
-0.021590001	-0.180126218	0.136946216	6.585936459	-0.270053363	0.787653772	0.978201495	-4.842218186
-0.123507171	-0.420941326	0.173926985	6.333441438	-0.823430134	0.412145653	0.978201495	-4.71830743
0.111675992	-0.289269338	0.512621323	6.074750139	0.552331844	0.581904832	0.978201495	-4.794546283
0.081155841	-0.135572204	0.297883885	6.500591735	0.742557502	0.459421738	0.978201495	-4.744146754
0.04010489	-0.168655015	0.248864794	6.608711554	0.380956738	0.7040116	0.978201495	-4.827373465
0.051252925	-0.154919795	0.257425646	6.528626832	0.49296136	0.623078016	0.978201495	-4.807274106
0.037247214	-0.161625939	0.236120368	6.686739812	0.371400991	0.71109363	0.978201495	-4.828850915
0.070442046	-0.181581529	0.322465621	6.436439569	0.554263421	0.580587206	0.978201495	-4.794108122
0.075960469	-0.170532178	0.322453117	6.468794457	0.611095509	0.54246828	0.978201495	-4.780538753
-0.095043687	-0.360487406	0.170400033	6.26936416	-0.710029253	0.479273324	0.978201495	-4.753799896
-0.00089969	-0.198144051	0.196344671	6.604024181	-0.009045109	0.992800455	0.996620353	-4.857212706
-0.093606776	-0.304251742	0.11703819	6.603158212	-0.881214479	0.38023157	0.978201495	-4.698244622
-0.077530845	-0.24141486	0.08635317	6.621561544	-0.938130688	0.350348511	0.978201495	-4.677185897
0.08252726	-0.155495805	0.320550325	6.408832191	0.687549242	0.493265542	0.978201495	-4.760222317
-0.127583864	-0.582129685	0.326961957	6.238533538	-0.556600386	0.578994942	0.978201495	-4.793575977
0.322615742	-0.093796099	0.739027582	6.478256061	1.536342011	0.127488103	0.978201495	-4.379728372
0.030850437	-0.147647168	0.209348042	6.498128202	0.342731754	0.732491277	0.978201495	-4.833059254
0.130611508	-0.139887714	0.40111073	6.236735616	0.957504549	0.340530851	0.978201495	-4.669725029
-0.187208143	-0.652981499	0.278565212	6.044866968	-0.797031557	0.427246617	0.978201495	-4.727029777
-0.08207953	-0.315828095	0.151669035	6.540322106	-0.696323947	0.487777642	0.978201495	-4.757739649
0.048090197	-0.250370814	0.346551208	6.481705378	0.319517296	0.749974529	0.978201495	-4.836220181
0.08016831	-0.196947065	0.357283685	6.592519334	0.573677117	0.567423524	0.978201495	-4.789620177
-0.846490038	-1.487070724	-0.205909353	6.252916337	-2.620435256	0.010095105	0.978201495	-3.513501175
0.167566202	-0.063520238	0.398652642	6.305843035	1.437928816	0.153453299	0.978201495	-4.438022601
-0.124821565	-0.448309232	0.198666103	6.47491127	-0.765168911	0.445902022	0.978201495	-4.737186146
-0.157048622	-0.582352914	0.268255671	6.538684193	-0.732250683	0.465660811	0.978201495	-4.747251458
-0.170989971	-0.582445256	0.240465314	6.538002487	-0.824087668	0.411773662	0.978201495	-4.71808662
0.087400878	-0.135851209	0.310652966	6.511423902	0.776328788	0.43931499	0.978201495	-4.733675155
0.048884681	-0.169183865	0.266953227	6.478316765	0.4445342	0.657579124	0.978201495	-4.8165929
0.116853715	-0.145892934	0.379600363	6.535822162	0.881923183	0.379849964	0.978201495	-4.697990308
0.127118556	-0.182501425	0.436738538	6.616435172	0.814151811	0.417416247	0.978201495	-4.721404817
0.135373764	-0.177842765	0.448590293	5.990793916	0.85706795	0.39337587	0.978201495	-4.706790094
0.06942604	-0.316299491	0.45515157	5.987974328	0.356918803	0.72187499	0.978201495	-4.831018814
-0.04437369	-0.262719377	0.173971998	6.42667111	-0.403001204	0.68777371	0.978201495	-4.823822592
0.115894422	-0.102065034	0.333853878	6.427141888	1.054416616	0.294133057	0.978201495	-4.630184358
-0.136424009	-0.351566713	0.078718695	6.652180626	-1.257446764	0.211405234	0.978201495	-4.53547474
0.075388795	-0.183568084	0.334345674	6.581334855	0.577304275	0.564980257	0.978201495	-4.788764713
0.113825923	-0.142937795	0.370589642	6.524343852	0.879089206	0.381377368	0.978201495	-4.699006064
0.028228271	-0.182525809	0.238982351	6.581482922	0.265603448	0.791069851	0.978201495	-4.842708557
0.130036723	-0.088237064	0.34831051	6.678711109	1.181380657	0.240143108	0.978201495	-4.572826465
0.086429569	-0.166337851	0.339196988	6.672926512	0.678057733	0.499239317	0.978201495	-4.762872853
0.097601155	-0.157848118	0.353050428	6.451017568	0.757662353	0.450364633	0.978201495	-4.739519684
-0.168172133	-0.496662221	0.160317955	6.426508239	-1.015213035	0.312357775	0.978201495	-4.646624236
0.074385263	-0.114975735	0.263746262	6.536467851	0.778971903	0.437763254	0.978201495	-4.732836299
0.096368283	-0.064616547	0.257353112	6.594724216	1.187065247	0.237903356	0.978201495	-4.570112117
-0.098664299	-0.394909496	0.197580897	6.708607208	-0.660441175	0.51042938	0.978201495	-4.767696025
0.146700836	-0.124512634	0.417914307	6.504565415	1.072622135	0.28592066	0.978201495	-4.622345295
0.022544421	-0.182027482	0.227116325	6.623104955	0.218533755	0.827441061	0.981493096	-4.847397559
0.098482288	-0.099668931	0.296633507	6.468677779	0.985568474	0.326629815	0.978201495	-4.658654836
0.003334947	-0.179675378	0.186345272	6.594286975	0.036135894	0.971243196	0.992074906	-4.856960628
0.061655576	-0.164948083	0.288259235	6.598014576	0.539548965	0.590660204	0.978201495	-4.797407758
0.178579061	-0.109036838	0.466194961	6.490535313	1.231240997	0.221006803	0.978201495	-4.548594049
0.278634052	-0.043966293	0.601234397	6.642752983	1.712753192	0.089734618	0.978201495	-4.266315488
-0.321767588	-0.579724874	-0.063810302	6.529148975	-2.473545584	0.014995095	0.978201495	-3.653394874
-0.12956331	-0.357269225	0.098142606	6.564542388	-1.128322224	0.261777244	0.978201495	-4.597558513
0.013915984	-0.230674824	0.258506792	6.436673286	0.112823408	0.910387817	0.988991241	-4.85460824
-0.129402779	-0.61919441	0.360388852	6.127649195	-0.52391118	0.601453848	0.978201495	-4.800817989
-0.122823081	-0.486038044	0.240391882	6.235398915	-0.670566229	0.503981718	0.978201495	-4.764939227
0.047122772	-0.139007253	0.233252797	6.528493564	0.502041731	0.616698287	0.978201495	-4.805420365
-0.044456197	-0.245699039	0.156786645	6.771151713	-0.438063723	0.662247634	0.978201495	-4.817765555
0.085371105	-0.173493599	0.34423581	6.672015277	0.653978524	0.514567578	0.978201495	-4.769434005
-0.08229981	-0.272648826	0.108049206	6.655523334	-0.857380531	0.39320395	0.978201495	-4.706680954
-0.155306405	-0.384933192	0.074320382	6.540287975	-1.341195972	0.182775381	0.978201495	-4.491788545
0.015262785	-0.335668473	0.366194043	6.208174019	0.086245641	0.931436798	0.989781317	-4.855697718
0.02769251	-0.357781807	0.413166827	6.166889646	0.142459788	0.88699217	0.988991241	-4.853050478
-0.033421285	-0.240294205	0.173451636	6.645515591	-0.320364891	0.749333829	0.978201495	-4.836108656
-0.048184515	-0.299912951	0.20354392	6.692112861	-0.379577656	0.705032087	0.978201495	-4.827588997
-0.003408511	-0.37205115	0.365234128	6.11900307	-0.018335152	0.985406577	0.992892982	-4.85716032
-0.043190483	-0.327679568	0.241298602	6.314161849	-0.301056404	0.763971909	0.978201495	-4.83857615
-0.0074861	-0.264474522	0.249502322	6.714332094	-0.057765362	0.954046252	0.990433019	-4.85654235
-0.075241024	-0.479153302	0.328671255	6.352019186	-0.369396743	0.712582273	0.978201495	-4.829156058
-0.035967136	-0.193141296	0.121207025	6.696216763	-0.45378499	0.650928098	0.978201495	-4.814886685
0.044389924	-0.131816396	0.220596243	6.662388456	0.499560789	0.618438474	0.978201495	-4.805930179
-0.024811463	-0.176448019	0.126825094	6.595754161	-0.324469497	0.746233627	0.978201495	-4.835564413
-0.002290367	-0.138465625	0.133884891	6.60422249	-0.033352796	0.973457111	0.992074906	-4.857000457
-0.033898176	-0.216506193	0.148709841	6.613388607	-0.368113643	0.713535872	0.978201495	-4.829350545
-0.079126083	-0.246696653	0.088444488	6.626479686	-0.936369672	0.351249846	0.978201495	-4.677856707
-0.011662334	-0.237113025	0.213788356	6.517085401	-0.102579207	0.918494264	0.988991241	-4.855062616
0.191328208	-0.125860034	0.50851645	6.33892192	1.196154689	0.23435324	0.978201495	-4.565746065
-0.054237653	-0.215369357	0.10689405	6.565414564	-0.667490845	0.50593551	0.978201495	-4.765780952
-0.010383464	-0.181829333	0.161062404	6.572202235	-0.120099354	0.904635902	0.988991241	-4.854259281
-0.032369868	-0.168577143	0.103837406	6.610958089	-0.471265939	0.638436859	0.978201495	-4.811567175
0.059051903	-0.116283405	0.23438721	6.52363804	0.66786693	0.505696367	0.978201495	-4.765678224
0.028585367	-0.135940625	0.193111359	6.598898859	0.344536052	0.73113817	0.978201495	-4.832804328
-0.037168843	-0.192436265	0.118098579	6.637194359	-0.474705343	0.635991249	0.978201495	-4.810899385
-0.002185965	-0.163013165	0.158641235	6.65730372	-0.026953125	0.978548717	0.992074906	-4.85707994
-0.051763116	-0.196631192	0.093104959	6.58543284	-0.70855431	0.480184586	0.978201495	-4.754227517
0.067319887	-0.133762105	0.26840188	6.657438343	0.663889229	0.508228748	0.978201495	-4.766761853
-0.11045062	-0.31753681	0.09663557	6.652549358	-1.057651139	0.29266238	0.978201495	-4.628801083
-0.268771173	-0.732903683	0.195361336	6.520617367	-1.148328439	0.253464603	0.978201495	-4.588361141
0.005047265	-0.294516134	0.304610664	6.167768983	0.033411254	0.973410607	0.992074906	-4.856999653
-0.039414161	-0.358147481	0.279319159	6.30936469	-0.245216814	0.806771261	0.978201495	-4.844851167
0.10598012	-0.119588625	0.331548865	6.491878719	0.931688864	0.353652845	0.978201495	-4.679633764
0.073708778	-0.226541128	0.373958683	6.226715609	0.486812535	0.627414481	0.978201495	-4.808510307
-0.233825307	-0.553034687	0.085384074	6.465148038	-1.452584113	0.149346506	0.978201495	-4.429570247
0.129007898	-0.174596751	0.432612548	6.444901083	0.84262299	0.401370917	0.978201495	-4.71179121
-0.041765941	-0.225418683	0.141886801	6.676887977	-0.45097273	0.652947075	0.978201495	-4.815409073
-0.140885522	-0.555003629	0.273232585	6.154029681	-0.674632979	0.501404326	0.978201495	-4.763820309
-0.08612768	-0.386780624	0.214525264	6.561025998	-0.568071118	0.571209816	0.978201495	-4.790931849
-0.055024317	-0.296513361	0.186464726	6.422215496	-0.451837899	0.652325678	0.978201495	-4.815248708
0.146766819	-0.226521181	0.520054819	6.521180608	0.779667217	0.437355577	0.978201495	-4.732615159
0.150617682	-0.130199833	0.431435197	6.4766456	1.063597208	0.289971899	0.978201495	-4.626247511
0.161605249	-0.077990808	0.401201306	6.474700357	1.337522877	0.183966626	0.978201495	-4.493760494
0.11065662	-0.135596486	0.356909726	6.659984677	0.891089048	0.374936093	0.978201495	-4.694683219
0.061739562	-0.128472692	0.251951816	6.436164849	0.64365104	0.521217067	0.978201495	-4.772176321
-0.551036567	-1.11201902	0.009945886	6.510731574	-1.947854733	0.054125059	0.978201495	-4.097839577
0.093501048	-0.073694839	0.260696935	6.604454014	1.108961103	0.270002057	0.978201495	-4.606311293
0.062012861	-0.176395906	0.300421628	6.409949247	0.51580431	0.607084752	0.978201495	-4.802546763
0.124403818	-0.383054209	0.631861844	6.356081558	0.486137366	0.627891445	0.978201495	-4.808645109
-0.183425326	-0.439309	0.072458349	6.46717086	-1.421484548	0.158164523	0.978201495	-4.447411
-0.317292033	-0.633941828	-0.000642237	6.630703779	-1.987034361	0.0495456	0.978201495	-4.067886304
-0.14370066	-0.475262895	0.187861575	6.363949691	-0.859447051	0.392068525	0.978201495	-4.705958433
0.101832362	-0.127300552	0.330965276	6.598157486	0.881299985	0.380185516	0.978201495	-4.698213949
0.02646444	-0.164038379	0.216967259	6.417521809	0.275477873	0.783495125	0.978201495	-4.841609421
0.168520448	-0.067390456	0.404431353	6.718934365	1.416543815	0.15960152	0.978201495	-4.450211964
0.101269055	-0.149423555	0.351961665	6.531243663	0.801051884	0.424925951	0.978201495	-4.725719404
